date,Weight,BodyFatPercentage,LeanBodyMass,StepCount,DistanceWalkingRunning,BasalCaloriesBurned,ActiveCaloriesBurned,CaloriesIn,TDEE,NetCalories,TrendWeight,TrendBodyFatPercentage,TrendLeanBodyMass,TrendBasalCaloriesBurned,TrendActiveCaloriesBurned,TrendCaloriesIn,TrendTDEE,TrendNetCalories
2022-03-11,,,,9627.0,7.270448304000004,2734.574999999995,997.5950000000007,,3732.1699999999955,,113.79873322750034,0.3543324577648483,73.43347775245289,2582.4254494881975,1089.3429621751673,735.9921245551121,3671.768411663365,-3131.8572136099397
2022-03-12,,,,10008.0,7.528899211999994,2681.927999999998,1051.0449999999987,,3732.972999999997,,113.81918784768594,0.3544707212578371,73.4475695753292,2595.6924562231043,1084.236567218478,735.9921245551121,3679.9290234415826,-3131.8572136099397
2022-03-13,,,,3223.0,2.504410259999999,2539.914,561.3299999999998,,3101.244,,113.8411287059432,0.3545988515052198,73.46104436811969,2588.2553287266905,1014.5156915893476,735.9921245551121,3602.771020316038,-3131.8572136099397
2022-03-14,,,,8889.0,6.763913832000002,2685.090999999994,930.9540000000003,,3616.044999999994,,113.86435763719591,0.3545988515052198,73.46104436811969,2601.166751563131,1003.374132710768,735.9921245551121,3604.540884273899,-3131.8572136099397
2022-03-15,,,,9796.0,7.3840215189999965,2657.207999999999,968.3770000000006,,3625.585,,113.888702898378,0.3545988515052198,73.46104436811969,2608.63891802138,998.7078483493324,735.9921245551121,3607.3467663707124,-3131.8572136099397
2022-03-16,,,,5674.0,4.365404373999998,2351.073000000001,689.2310000000006,,3040.3040000000015,,113.91401564549889,0.3545988515052198,73.46104436811969,2574.2967956185294,957.4442685694215,735.9921245551121,3531.741064187951,-3131.8572136099397
2022-03-17,,,,7835.0,5.9100355559999995,2707.3459999999923,924.8539999999998,,3632.199999999992,,113.94016688043341,0.3545988515052198,73.46104436811969,2592.036689536058,953.098899426832,735.9921245551121,3545.13558896289,-3131.8572136099397
2022-03-18,,,,6986.0,5.290714769999999,2677.2219999999943,862.7500000000002,,3539.9719999999943,,113.96704480480639,0.3545988515052198,73.46104436811969,2603.39473093125,941.0523795032544,735.9921245551121,3544.447110434504,-3131.8572136099397
2022-03-19,,,,7656.0,5.892067950000004,2611.6150000000002,846.074,,3457.6890000000003,,113.99455252669273,0.3545988515052198,73.46104436811969,2604.490766807083,928.3885955694872,735.9921245551121,3532.87936237657,-3131.8572136099397
2022-03-20,,,,3011.0,2.2536699599999994,2378.725,527.3129999999998,,2906.0379999999996,,114.02260607309063,0.3545988515052198,73.46104436811969,2574.3886645661387,874.9118494935556,735.9921245551121,3449.3005140596943,-3131.8572136099397
2022-03-21,,,,10457.0,7.842341492000001,2694.5779999999977,1122.068,,3816.645999999998,,114.05113266739855,0.3545988515052198,73.46104436811969,2590.4139092906535,907.8660028944148,735.9921245551121,3498.279912185068,-3131.8572136099397
2022-03-22,,,,2932.0,2.234756073,2374.298000000001,444.1370000000005,,2818.4350000000018,,114.08006923656183,0.3545988515052198,73.46104436811969,2561.5984547185667,846.0354691751596,735.9921245551121,3407.6339238937258,-3131.8572136099397
2022-03-23,,,,8818.0,6.662292355000003,2662.011999999997,914.2790000000011,,3576.2909999999983,,114.08006923656183,0.3545988515052198,73.46104436811969,2574.9869274227576,855.1346066184718,735.9921245551121,3430.1215340412286,-3131.8572136099397
2022-03-24,,,,8027.0,6.116975129999999,2710.0199999999986,974.8969999999997,,3684.9169999999986,,114.08006923656183,0.3545988515052198,73.46104436811969,2592.9913370997233,871.102925736009,735.9921245551121,3464.0942628357316,-3131.8572136099397
2022-03-25,,,,10276.0,7.844665744000004,2628.0779999999972,963.4369999999998,,3591.514999999997,,114.08006923656183,0.3545988515052198,73.46104436811969,2597.66955881976,883.4141356378744,735.9921245551121,3481.0836944576336,-3131.8572136099397
2022-03-26,,,,10495.0,8.058476138999998,2670.336999999993,1049.1629999999996,,3719.4999999999927,,114.08006923656183,0.3545988515052198,73.46104436811969,2607.3585509771247,905.5139842194911,735.9921245551121,3512.872535196615,-3131.8572136099397
2022-03-27,,,,3134.0,2.500375799999999,1545.7040000000002,461.3570000000007,,2007.0610000000008,,114.08006923656183,0.3545988515052198,73.46104436811969,2465.8046108468416,846.2930529902258,735.9921245551121,3312.0976638370666,-3131.8572136099397
2022-03-28,,,,10308.0,8.494085519999997,2673.3699999999994,1026.787,,3700.1569999999992,,114.08006923656183,0.3545988515052198,73.46104436811969,2493.4799960672626,870.358912591529,735.9921245551121,3363.8389086587913,-3131.8572136099397
2022-03-29,,,,9333.0,7.7228728680000005,2713.5309999999986,1057.6540000000007,,3771.1849999999995,,114.08006923656183,0.3545988515052198,73.46104436811969,2522.820129924961,895.3315909126586,735.9921245551121,3418.151720837619,-3131.8572136099397
2022-03-30,,,,8439.0,6.99184753,2587.775000000001,885.8079999999997,,3473.5830000000005,,114.08006923656183,0.3545988515052198,73.46104436811969,2531.4807792682996,894.0617787909707,735.9921245551121,3425.54255805927,-3131.8572136099397
2022-03-31,,,,10635.0,8.74446887,2618.8009999999977,1038.569,,3657.3699999999976,,114.08006923656183,0.3545988515052198,73.46104436811969,2543.1234753658596,913.329408285508,735.9921245551121,3456.4528836513673,-3131.8572136099397
2022-04-01,,,,5116.0,4.304153440000001,2459.288000000001,611.669,,3070.957000000001,,114.08006923656183,0.3545988515052198,73.46104436811969,2531.945411983745,873.1080205141069,735.9921245551121,3405.053432497852,-3131.8572136099397
2022-04-02,,,,5465.0,4.34462069,2374.2550000000024,637.6370000000001,,3011.8920000000026,,114.08006923656183,0.3545988515052198,73.46104436811969,2510.9200237192463,841.7118844455593,735.9921245551121,3352.6319081648057,-3131.8572136099397
2022-04-03,,,,2864.0,2.3325517200000006,2374.4200000000037,516.1379999999999,,2890.5580000000036,,114.08006923656183,0.3545988515052198,73.46104436811969,2492.7200205566805,798.3020331861514,735.9921245551121,3291.022053742832,-3131.8572136099397
2022-04-04,,,,3938.0,3.2120036,2498.0090000000005,545.3989999999998,,3043.4080000000004,,114.08006923656183,0.3545988515052198,73.46104436811969,2493.42521781579,764.5816287613312,735.9921245551121,3258.0068465771215,-3131.8572136099397
2022-04-05,,,,3476.0,2.8409314899999996,2312.884,527.2200000000004,,2840.1040000000003,,114.08006923656183,0.3545988515052198,73.46104436811969,2469.3530554403515,732.9334115931538,735.9921245551121,3202.2864670335052,-3131.8572136099397
2022-04-06,,,,3743.0,3.103546,2290.210999999999,606.8640000000004,,2897.0749999999994,,114.08006923656183,0.3545988515052198,73.46104436811969,2445.4674480483045,716.1241567140667,735.9921245551121,3161.5916047623714,-3131.8572136099397
2022-04-07,,,,10018.0,8.325644190000002,2638.4219999999964,1039.707,,3678.1289999999963,,114.08006923656183,0.3545988515052198,73.46104436811969,2471.1947216418635,759.2685358188578,735.9921245551121,3230.4632574607213,-3131.8572136099397
